timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-08T15:38:53.479704,pg,avg_temp_week,1,355.6098937988281,1
2025-11-08T15:38:54.822636,pg,avg_temp_week,2,320.59788703918457,1
2025-11-08T15:38:56.140315,pg,avg_temp_week,3,322.13306427001953,1
2025-11-08T15:38:57.622713,pg,avg_temp_week,4,338.4087085723877,1
2025-11-08T15:38:58.947856,pg,avg_temp_week,5,317.59142875671387,1
2025-11-08T15:39:00.129684,pg,avg_temp_week,6,324.9688148498535,1
2025-11-08T15:39:01.657678,pg,avg_temp_week,7,335.6914520263672,1
2025-11-08T15:39:02.937721,pg,avg_temp_week,8,325.6814479827881,1
2025-11-08T15:39:04.197706,pg,avg_temp_week,9,391.10279083251953,1
2025-11-08T15:39:05.735895,pg,avg_temp_week,10,326.3702392578125,1
