timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T13:46:08.784885,ts,group_by_status,1,509.7520351409912,3
2025-11-07T13:46:09.244013,ts,group_by_status,2,458.965539932251,3
2025-11-07T13:46:09.699923,ts,group_by_status,3,455.7356834411621,3
2025-11-07T13:46:10.138030,ts,group_by_status,4,437.97898292541504,3
2025-11-07T13:46:10.586105,ts,group_by_status,5,447.94464111328125,3
2025-11-07T13:46:11.015854,ts,group_by_status,6,429.6112060546875,3
2025-11-07T13:46:11.442973,ts,group_by_status,7,426.9864559173584,3
2025-11-07T13:46:11.927396,ts,group_by_status,8,484.28893089294434,3
2025-11-07T13:46:12.354557,ts,group_by_status,9,426.99694633483887,3
2025-11-07T13:46:12.779481,ts,group_by_status,10,424.79705810546875,3
