timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T13:46:01.921014,ts,humid_and_hot,1,243.16978454589844,1
2025-11-07T13:46:02.111806,ts,humid_and_hot,2,190.6144618988037,1
2025-11-07T13:46:02.294576,ts,humid_and_hot,3,182.57570266723633,1
2025-11-07T13:46:02.481213,ts,humid_and_hot,4,186.50245666503906,1
2025-11-07T13:46:02.661484,ts,humid_and_hot,5,180.12523651123047,1
2025-11-07T13:46:02.837380,ts,humid_and_hot,6,175.71520805358887,1
2025-11-07T13:46:03.018628,ts,humid_and_hot,7,181.1048984527588,1
2025-11-07T13:46:03.194042,ts,humid_and_hot,8,175.28867721557617,1
2025-11-07T13:46:03.380560,ts,humid_and_hot,9,186.3863468170166,1
2025-11-07T13:46:03.568700,ts,humid_and_hot,10,187.99829483032227,1
