timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-07T13:43:28.280320,pg,count_1day,1,266.9098377227783,1
2025-11-07T13:43:28.492019,pg,count_1day,2,211.57121658325195,1
2025-11-07T13:43:28.707104,pg,count_1day,3,214.91217613220215,1
2025-11-07T13:43:28.939195,pg,count_1day,4,231.93907737731934,1
2025-11-07T13:43:29.144641,pg,count_1day,5,205.30176162719727,1
2025-11-07T13:43:29.343286,pg,count_1day,6,198.49562644958496,1
2025-11-07T13:43:29.536963,pg,count_1day,7,193.5405731201172,1
2025-11-07T13:43:29.730533,pg,count_1day,8,193.43018531799316,1
2025-11-07T13:43:29.923999,pg,count_1day,9,193.3279037475586,1
2025-11-07T13:43:30.119893,pg,count_1day,10,195.74832916259766,1
