timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-08T15:45:28.129630,ts,downsample_ts_hour,1,174.5593547821045,24
2025-11-08T15:45:29.968836,ts,downsample_ts_hour,2,231.87804222106934,24
2025-11-08T15:45:31.272640,ts,downsample_ts_hour,3,181.03480339050293,24
2025-11-08T15:45:32.861549,ts,downsample_ts_hour,4,244.110107421875,24
2025-11-08T15:45:34.480343,ts,downsample_ts_hour,5,182.54709243774414,24
2025-11-08T15:45:36.379717,ts,downsample_ts_hour,6,166.43166542053223,24
2025-11-08T15:45:37.681336,ts,downsample_ts_hour,7,157.1676731109619,24
2025-11-08T15:45:38.831437,ts,downsample_ts_hour,8,211.4999294281006,24
2025-11-08T15:45:42.101262,ts,downsample_ts_hour,9,189.78190422058105,24
2025-11-08T15:45:43.776949,ts,downsample_ts_hour,10,202.86965370178223,24
