timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-08T15:47:23.198551,ts,rolling_voltage_avg,1,19.646644592285156,5000
2025-11-08T15:47:25.009740,ts,rolling_voltage_avg,2,37.354469299316406,5000
2025-11-08T15:47:26.376363,ts,rolling_voltage_avg,3,24.790525436401367,5000
2025-11-08T15:47:27.332872,ts,rolling_voltage_avg,4,19.07491683959961,5000
2025-11-08T15:47:29.450984,ts,rolling_voltage_avg,5,24.27077293395996,5000
2025-11-08T15:47:31.772319,ts,rolling_voltage_avg,6,28.02729606628418,5000
2025-11-08T15:47:33.460968,ts,rolling_voltage_avg,7,66.60652160644531,5000
2025-11-08T15:47:34.665062,ts,rolling_voltage_avg,8,26.990413665771484,5000
2025-11-08T15:47:35.731862,ts,rolling_voltage_avg,9,24.61075782775879,5000
2025-11-08T15:47:36.669963,ts,rolling_voltage_avg,10,21.2404727935791,5000
