timestamp,db,query_name,run_index,elapsed_ms,rowcount
2025-11-08T15:41:41.199353,pg,group_by_humidity_range,1,484.48872566223145,4
2025-11-08T15:41:43.827163,pg,group_by_humidity_range,2,503.19480895996094,4
2025-11-08T15:41:46.625056,pg,group_by_humidity_range,3,618.0684566497803,4
2025-11-08T15:41:48.342378,pg,group_by_humidity_range,4,557.3828220367432,4
2025-11-08T15:41:49.785241,pg,group_by_humidity_range,5,475.35204887390137,4
2025-11-08T15:41:51.135681,pg,group_by_humidity_range,6,484.8034381866455,4
2025-11-08T15:41:52.986457,pg,group_by_humidity_range,7,652.4386405944824,4
2025-11-08T15:41:55.225942,pg,group_by_humidity_range,8,612.9119396209717,4
2025-11-08T15:41:57.771894,pg,group_by_humidity_range,9,602.0886898040771,4
2025-11-08T15:42:00.641368,pg,group_by_humidity_range,10,568.4390068054199,4
